,distance,force
208,332.5265808105469,-481.29620361328125
209,336.51904296875,-461.7445068359375
210,293.17022705078125,141.8004913330078
211,232.72015380859375,422.8536376953125
212,254.58285522460938,180.1910400390625
213,312.35052490234375,168.40170288085938
214,97.5496826171875,-196.7111358642578
215,252.31649780273438,-538.9063110351562
216,74.29460906982422,340.6910705566406
217,278.7734680175781,-416.5633544921875
218,380.9014587402344,-345.5428161621094
219,178.1183624267578,-875.79443359375
220,79.8356704711914,-277.2193603515625
221,258.9128112792969,-117.35150146484375
222,207.41314697265625,-772.2100830078125
223,332.4950256347656,-480.0325622558594
224,335.974365234375,-460.71820068359375
225,292.9354553222656,141.7107391357422
226,232.5571746826172,421.31512451171875
227,254.37306213378906,179.3450469970703
228,311.25885009765625,167.6597137451172
229,97.7929916381836,-197.61279296875
230,252.5477294921875,-539.016845703125
231,74.24215698242188,341.3008728027344
232,278.8971252441406,-418.02691650390625
233,381.04351806640625,-343.4142150878906
234,178.40347290039062,-876.4946899414062
235,78.8895263671875,-275.458740234375
236,259.05548095703125,-116.149169921875
237,207.48605346679688,-774.23583984375
238,332.70147705078125,-478.3912353515625
239,335.123291015625,-458.3346252441406
240,292.9296569824219,141.1285400390625
241,232.32485961914062,421.71868896484375
242,254.46519470214844,178.5182342529297
243,310.4972839355469,167.98153686523438
244,98.12371826171875,-194.7162628173828
245,252.36163330078125,-539.244873046875
246,74.28165435791016,341.03009033203125
247,278.86407470703125,-418.6087341308594
248,381.27630615234375,-341.5763244628906
249,178.1892852783203,-876.28515625
250,78.3276138305664,-273.58599853515625
251,258.8759460449219,-112.71623229980469
252,207.30429077148438,-774.21533203125
253,332.9637145996094,-477.025390625
254,334.2352600097656,-454.8668518066406
255,292.71478271484375,141.32876586914062
256,232.2207794189453,419.886474609375
257,254.5706329345703,177.5484619140625
258,310.3553466796875,167.31260681152344
259,98.19715881347656,-195.97579956054688
260,252.35682678222656,-538.481201171875
261,74.01970672607422,342.3929138183594
262,278.58465576171875,-418.05731201171875
263,381.1627502441406,-341.2070617675781
264,178.46060180664062,-876.62939453125
265,78.31010437011719,-273.6339416503906
266,258.82305908203125,-113.00776672363281
267,207.2165985107422,-774.6303100585938
268,333.19244384765625,-477.35589599609375
269,334.2448425292969,-454.0083312988281
270,292.51580810546875,141.95916748046875
271,231.9729461669922,419.99005126953125
272,254.4799041748047,177.2232666015625
273,309.6771545410156,167.7917938232422
274,98.25818634033203,-197.30508422851562
275,252.21348571777344,-538.252685546875
276,73.71497344970703,342.4493713378906
277,278.2727355957031,-418.5920104980469
278,381.1020202636719,-340.298095703125
279,178.62171936035156,-876.4463500976562
280,77.8765869140625,-273.0489196777344
281,258.7892761230469,-112.10466766357422
282,207.16485595703125,-775.2130126953125
283,333.31414794921875,-476.6503601074219
284,333.7756042480469,-452.3826904296875
285,292.29681396484375,142.3709716796875
286,231.63485717773438,419.3560791015625
287,254.2675323486328,176.71713256835938
288,309.1767578125,167.63536071777344
289,98.5593490600586,-198.91830444335938
290,252.21014404296875,-538.3092041015625
291,73.66981506347656,342.556640625
292,278.25543212890625,-418.979736328125
293,381.2701721191406,-339.3915100097656
294,178.66659545898438,-876.5835571289062
295,77.71057891845703,-272.364013671875
296,258.77337646484375,-111.32296752929688
297,207.16229248046875,-775.5083618164062
298,333.50970458984375,-476.41693115234375
299,333.5619201660156,-451.25274658203125
300,292.07275390625,143.2152862548828
301,231.47213745117188,418.699951171875
302,253.92637634277344,177.27842712402344
303,308.4629821777344,167.38316345214844
304,99.32144927978516,-199.9384765625
305,252.16671752929688,-537.7326049804688
306,73.80517578125,342.57568359375
307,278.1468505859375,-418.81915283203125
308,381.77691650390625,-338.19891357421875
309,178.4835662841797,-876.1235961914062
310,77.14889526367188,-271.3429260253906
311,258.9637451171875,-109.11727142333984
312,206.89804077148438,-775.4035034179688
313,333.830322265625,-475.7659912109375
314,333.11138916015625,-448.88189697265625
315,291.94342041015625,144.41455078125
316,231.17884826660156,418.47320556640625
317,253.87196350097656,177.7313995361328
318,308.432861328125,167.08609008789062
319,99.45159912109375,-199.30105590820312
320,251.95726013183594,-536.98876953125
321,73.94646453857422,343.0318908691406
322,278.2384948730469,-417.7130126953125
323,381.6965026855469,-336.9432373046875
324,178.14666748046875,-875.6699829101562
325,77.39781951904297,-270.5433654785156
326,258.59722900390625,-107.86192321777344
327,206.811767578125,-774.3041381835938
328,333.74462890625,-475.5701904296875
329,332.8987731933594,-448.07220458984375
330,291.7778015136719,144.5595245361328
331,230.9156951904297,418.0306396484375
332,253.7158660888672,177.5338592529297
333,307.8798828125,167.13180541992188
334,99.74501037597656,-199.9647216796875
335,251.84153747558594,-536.70703125
336,73.97295379638672,343.08966064453125
337,278.0396423339844,-417.3973083496094
338,381.8330078125,-336.2588195800781
339,178.0089111328125,-875.3911743164062
340,77.10350036621094,-269.7718811035156
341,258.5306701660156,-106.37828063964844
342,206.55010986328125,-773.9343872070312
343,333.8684997558594,-475.1589050292969
344,332.5028991699219,-446.1767272949219
345,291.5111083984375,145.41537475585938
346,230.5822296142578,417.323486328125
347,253.62655639648438,177.28665161132812
348,306.9962463378906,167.62696838378906
349,100.29647827148438,-196.04098510742188
350,251.7252197265625,-536.2361450195312
351,73.84779357910156,343.6739807128906
352,277.6331481933594,-417.253173828125
353,381.85430908203125,-333.8383483886719
354,178.03070068359375,-875.3385009765625
355,76.55506896972656,-268.6885681152344
356,257.8819580078125,-102.63663482666016
357,206.17803955078125,-774.0081176757812
358,333.9436950683594,-474.2122802734375
359,331.26873779296875,-441.5920104980469
360,291.0732116699219,146.14822387695312
361,230.03033447265625,414.2974853515625
362,253.20492553710938,176.3242950439453
363,305.6618347167969,166.17086791992188
364,100.7973861694336,-198.8467254638672
365,251.76104736328125,-535.5046997070312
366,73.87356567382812,344.72265625
367,277.4014892578125,-416.9780578613281
368,382.0264587402344,-331.55914306640625
369,178.04962158203125,-875.5548095703125
370,75.76901245117188,-266.9281921386719
371,257.747314453125,-100.46885681152344
372,205.8311004638672,-774.52392578125
