frame,x,y
195,312.99915,373.96252
195,331.5838,320.40375
195,350.6388,151.26807
195,129.46796,200.61823
195,318.79236,158.51245
195,70.05125,76.60952
196,312.96082,373.97394
196,331.58154,320.417
196,350.59558,151.11325
196,318.8748,158.59207
196,70.18688,76.529144
196,129.47354,200.61484
197,312.91965,373.96786
197,331.6402,320.3885
197,350.57446,151.06303
197,319.03333,158.44211
197,70.187515,76.465164
197,129.44545,200.68896
198,312.9086,373.92603
198,331.7058,320.4203
198,350.49792,151.05167
198,319.05225,158.62776
198,129.4368,200.81448
198,70.24536,76.379395
199,312.8609,373.82745
199,350.41992,150.97672
199,331.72568,320.39117
199,319.20474,158.49242
199,70.333496,76.42459
199,129.42886,200.88034
200,312.89258,373.79926
200,350.3568,150.90898
200,331.80615,320.4793
200,319.17853,158.60406
200,70.40643,76.46242
200,129.43155,200.90436
201,312.80716,373.77533
201,331.8823,320.51874
201,350.32825,150.88574
201,319.28186,158.45961
201,70.459885,76.275314
201,129.39162,200.93137
202,312.7908,373.7154
202,350.31073,150.9032
202,331.92828,320.55084
202,319.36197,158.45679
202,129.4136,200.9507
202,70.59008,76.15785
203,312.77393,373.6497
203,332.156,320.72943
203,350.23645,150.96483
203,319.39392,158.54431
203,129.40933,200.97433
203,70.73164,76.0572
204,312.74588,373.58365
204,332.14905,320.7388
204,350.27863,151.09167
204,319.34326,158.5395
204,129.4379,200.91943
204,70.81412,75.97559
205,312.78467,373.59882
205,332.37292,320.85834
205,350.2141,151.14462
205,319.33167,158.55353
205,129.34871,201.09273
205,70.862015,75.70805
206,312.77814,373.5196
206,332.4543,320.92828
206,350.22565,151.18137
206,319.29184,158.66527
206,129.36496,201.15796
206,70.80179,75.6223
207,312.74457,373.51953
207,332.69525,321.04645
207,350.23703,151.1268
207,319.32043,158.6735
207,129.35785,201.33163
207,70.81291,75.418236
208,312.73904,373.50043
208,332.8244,321.1253
208,350.19592,151.155
208,319.2718,158.70444
208,129.37323,201.38684
208,70.88333,75.33988
209,312.726,373.28796
209,332.89456,321.07465
209,350.24585,151.03064
209,319.36932,158.84995
209,129.38205,201.44028
209,71.025894,75.04247
210,312.72626,373.13733
210,332.9811,321.06638
210,350.2681,151.23422
210,319.4383,158.91525
210,129.37738,201.5816
210,71.09488,74.967415
211,312.7055,373.0932
211,350.28363,151.22116
211,333.20148,321.03564
211,129.37384,201.74768
211,71.15921,74.81538
211,319.93384,159.2435
212,312.67102,373.03656
212,350.19104,151.45493
212,333.26465,321.0519
212,129.39265,201.82768
212,71.235535,74.74392
212,319.93085,159.33868
213,312.65045,372.93774
213,350.24225,151.34271
213,71.374886,74.41225
213,333.32147,321.0733
213,129.32019,201.8362
213,319.84558,159.23578
214,312.63855,372.88272
214,71.4373,74.2533
214,350.00012,151.48535
214,333.4483,321.0948
214,129.36255,201.91292
214,319.86078,159.06995
215,71.63684,74.1915
215,312.62555,372.8314
215,349.94067,151.54819
215,333.4098,321.07025
215,129.3747,202.00092
215,319.9295,158.7915
216,71.63878,74.12655
216,312.5694,372.79654
216,349.94736,151.53055
216,333.39526,321.0384
216,129.3858,201.9986
216,319.6153,159.11871
217,71.68802,73.90249
217,312.5238,372.68225
217,349.85013,151.38557
217,333.45227,321.01898
217,319.68,158.6875
217,129.30113,202.03275
218,71.770935,73.825584
218,312.46802,372.69855
218,349.7807,151.44958
218,333.45752,321.01395
218,319.46167,158.72943
218,129.308,202.07095
219,71.78261,73.82068
219,312.4798,372.50482
219,349.81793,151.51581
219,319.47952,158.89143
219,333.49744,320.95505
219,129.29338,202.12344
220,71.75362,73.83471
220,312.39175,372.44778
220,349.75644,151.60251
220,319.47064,158.86807
220,333.49786,320.92627
220,129.33664,202.16968
221,71.71728,73.772964
221,349.83945,151.71667
221,312.34998,372.36258
221,319.60016,159.01389
221,333.6983,321.0202
221,129.19502,202.36768
222,71.87979,73.736916
222,349.77588,151.61032
222,312.30493,372.23846
222,319.80334,159.15541
222,333.72113,321.0445
222,129.15303,202.39575
223,71.88466,73.71529
223,349.9361,151.734
223,319.92776,159.36816
223,312.1601,372.25793
223,333.90198,321.0628
223,129.1496,202.47455
224,71.97848,73.74064
224,349.8324,151.73721
224,312.12732,372.227
224,319.94562,159.32828
224,334.13165,321.12943
224,129.11166,202.49399
225,72.18988,73.564224
225,349.70474,151.72842
225,319.862,159.32678
225,312.01703,372.11945
225,334.41107,321.26245
225,129.13748,202.4625
226,72.309326,73.54932
226,349.6395,151.76035
226,319.80548,159.4208
226,312.0376,372.0498
226,334.4942,321.37134
226,129.20256,202.52383
227,72.50503,73.51004
227,349.58746,151.91782
227,311.75952,372.03662
227,319.3368,160.07632
227,334.71118,321.41638
227,129.27808,202.54019
228,72.702934,73.51034
228,311.61996,371.98657
228,319.1954,160.23843
228,349.22806,151.95767
228,335.11682,321.4439
228,129.69553,202.74336
229,73.040085,73.472015
229,311.46143,371.87106
229,318.13995,162.43158
229,348.22705,156.64688
229,130.38086,202.8223
229,335.7661,321.36264
229,330.5069,320.33215
229,323.67755,319.40417
229,138.4191,202.54224
230,73.186874,73.40197
230,311.38208,371.82343
230,317.65308,169.41173
230,345.98172,162.58313
230,136.26407,202.43501
230,323.43637,319.26642
230,328.5974,320.1584
230,335.7981,321.2807
231,73.38052,73.360146
231,317.5191,169.9296
231,311.34204,371.58887
231,345.54584,162.99677
231,323.16583,318.9051
231,140.15724,202.48297
232,73.555786,73.345825
232,317.4367,170.27652
232,311.33472,371.58734
232,345.42822,163.13467
232,140.22606,202.54428
232,323.07202,318.82495
233,73.724396,73.29738
233,317.3275,170.71146
233,311.24957,371.59753
233,345.4931,163.49373
233,140.7861,202.67532
233,322.9329,318.7301
234,73.85077,73.29198
234,317.16882,171.28166
234,311.2227,371.5425
234,345.3629,163.51877
234,141.20853,202.95856
234,322.87213,318.64557
235,73.96955,73.27566
235,317.03094,171.61308
235,141.4393,203.11707
235,311.3106,371.5478
235,345.43533,163.70477
235,322.813,318.53152
236,73.95145,73.27164
236,141.40674,203.15631
236,317.0037,171.64584
236,311.32843,371.54483
236,345.38907,163.69681
236,322.79733,318.53256
237,74.07468,73.32819
237,141.55911,203.30563
237,316.9318,171.88174
237,311.13147,371.4203
237,345.75775,163.61298
237,322.55902,318.47443
238,74.167336,73.24489
238,311.2413,371.4148
238,141.62358,203.42216
238,316.8084,171.91072
238,345.78088,163.7167
238,322.56744,318.44565
239,74.335556,73.36003
239,310.9975,371.2112
239,316.906,172.07193
239,345.83572,163.73682
239,141.78342,203.54587
239,322.51965,318.399
240,74.5313,73.41727
240,311.00073,371.19888
240,316.76428,171.92929
240,345.66412,163.7933
240,141.78488,203.72177
240,322.48157,318.41458
241,310.8271,371.05426
241,74.67506,73.436455
241,316.67206,171.9897
241,345.76764,163.8826
241,141.797,203.65714
241,322.45712,318.351
242,310.7568,371.03494
242,75.08592,73.36436
242,316.58997,172.20935
242,345.74323,164.01315
242,142.04211,203.79834
242,322.48682,318.2423
243,310.72394,371.00455
243,75.09181,73.39989
243,316.52164,172.36182
243,345.53107,164.38284
243,142.38841,203.97879
243,322.38086,318.12192
244,75.26943,73.48546
244,310.7329,370.97327
244,345.47577,164.34792
244,316.42905,172.64243
244,322.44662,318.21384
244,142.54848,204.07785
245,75.45999,73.410355
245,310.64246,370.92944
245,345.19104,164.43588
245,316.39117,172.814
245,322.25848,317.95056
245,142.7854,204.47073
246,75.47345,73.474335
246,310.69934,370.90674
246,345.25006,164.62288
246,316.31885,173.02948
246,322.2906,317.95557
246,143.01184,204.69655
247,75.606415,73.48928
247,310.73175,370.88434
247,345.0637,164.70999
247,316.30154,173.26309
247,322.1996,317.761
247,143.22954,205.29593
248,75.80681,73.532684
248,310.78094,370.8709
248,345.03036,164.83423
248,316.23785,173.32474
248,322.21283,317.79092
248,143.21114,205.43776
249,75.833694,73.56081
249,310.78094,370.8709
249,345.03036,164.83412
249,316.2379,173.3247
249,143.35944,205.61664
249,322.2128,317.79083
250,76.175835,73.60083
250,310.7169,370.71692
250,345.16803,164.78938
250,322.08582,317.64978
250,316.2103,173.75491
250,143.34982,206.12436
251,76.24881,73.67436
251,310.6683,370.62415
251,345.1549,164.83206
251,321.91812,317.49463
251,143.6238,206.19016
251,316.33734,173.92009
252,76.31775,73.71016
252,310.6638,370.53726
252,345.096,164.84877
252,143.86267,206.27667
252,321.85236,317.3789
252,316.65704,174.27568
253,76.72259,73.656006
253,310.6208,370.41522
253,345.05505,164.84839
253,144.1538,206.39578
253,316.58765,174.40115
253,321.77954,317.2871
254,77.00258,73.66003
254,310.6118,370.33405
254,345.03766,164.83862
254,144.35876,206.4502
254,321.68066,317.24774
254,316.45557,174.49696
255,77.29126,73.85067
255,310.5389,370.2405
255,344.99017,165.0347
255,321.66064,317.056
255,316.5337,174.74863
255,144.72623,206.66736
256,77.63434,73.82553
256,344.91928,165.039
256,310.5509,370.1469
256,321.6831,317.04388
256,316.49844,174.80354
256,145.10846,206.99034
257,77.93047,73.811226
257,344.86768,165.24084
257,310.5003,370.12604
257,321.65417,316.9471
257,145.48813,207.19527
257,316.51202,175.15143
258,77.728874,73.828964
258,344.80826,165.21849
258,321.5807,316.96167
258,310.50717,370.1162
258,145.67255,207.4059
258,316.23663,175.28223
259,344.60883,165.4491
259,77.87168,73.978935
259,321.58725,316.96454
259,310.54013,370.19287
259,145.90372,207.5998
259,315.4973,175.62631
260,344.50623,165.49387
260,78.05993,73.940926
260,321.57678,316.91608
260,310.6201,370.1866
260,146.04381,207.63812
260,315.69397,175.95128
261,344.5135,165.56549
261,78.09301,73.9199
261,321.5779,316.9065
261,310.65997,370.13834
261,146.11078,207.89671
261,315.43982,176.19003
262,344.54306,165.58452
262,78.0327,73.8622
262,321.57617,316.9
262,310.69766,370.00372
262,315.38162,176.20953
262,146.23154,207.99037
263,344.31982,165.79797
263,78.56647,73.706345
263,321.5691,316.86273
263,310.55493,370.0207
263,315.55112,176.67117
263,146.51266,208.08687
264,344.39972,165.80963
264,321.4127,316.80164
264,78.85297,73.6774
264,310.54993,369.9758
264,315.59216,176.74017
264,146.6152,208.3309
265,344.418,165.91711
265,321.3444,316.82043
265,315.74347,177.00665
265,79.625496,73.55533
265,310.40405,369.9181
265,146.78711,208.52307
266,344.24365,166.17734
266,321.35657,316.82162
266,79.30542,73.52141
266,315.68173,177.20557
266,310.35095,369.82904
266,146.84265,208.51044
267,344.20685,166.23972
267,80.11876,73.795616
267,321.33026,316.80377
267,315.9627,177.52994
267,310.40314,369.81055
267,146.93118,208.8528
268,344.04883,166.33757
268,80.28137,73.80052
268,321.34082,316.74432
268,316.13354,177.82736
268,310.47607,369.8061
268,147.62323,209.24393
269,80.63955,73.92149
269,343.75296,166.45256
269,321.31424,316.74927
269,316.35107,178.20264
269,310.47504,369.6469
269,148.04915,209.45999
270,343.7818,166.47629
270,80.96627,73.978
270,321.27707,316.76468
270,316.37134,178.29935
270,310.4895,369.57327
270,148.11606,209.60834
271,81.4234,73.97715
271,344.07684,166.5455
271,316.57156,178.62148
271,321.20056,316.71283
271,310.37604,369.439
271,148.38518,210.03976
272,81.816956,73.963036
272,316.62512,178.66733
272,343.8543,166.61331
272,321.0664,316.698
272,310.38208,369.46024
272,148.65424,210.5192
273,316.73346,178.81187
273,82.06274,74.01101
273,343.8308,166.58215
273,321.00366,316.63385
273,310.3888,369.429
273,148.92845,210.76128
274,316.7919,178.78575
274,344.02054,166.56253
274,320.9398,316.6786
274,82.254944,74.026955
274,310.38364,369.46313
274,148.93417,210.84323
275,316.70422,178.95023
275,82.59242,73.97876
275,320.9151,316.58368
275,343.71054,166.88939
275,310.23804,369.50085
275,149.35811,211.21158
276,316.68594,179.14108
276,83.001915,73.8967
276,320.92078,316.6256
276,343.6479,166.93027
276,310.19626,369.49734
276,149.53578,211.24591
277,316.54807,179.29565
277,83.468094,74.01088
277,320.85938,316.59375
277,343.5912,167.00465
277,309.96185,369.41913
277,150.13486,211.57893
278,83.64163,73.9877
278,320.81088,316.56195
278,316.56635,179.43048
278,343.46387,167.00002
278,310.06616,369.34998
278,150.31754,211.357
279,83.84465,73.82461
279,320.85938,316.38824
279,316.6563,179.495
279,343.41208,167.07104
279,309.9968,369.51886
279,150.4421,211.46217
280,83.91497,73.83333
280,343.30948,167.169
280,316.56366,179.64044
280,320.69272,316.34894
280,310.02252,369.53192
280,150.7828,211.55328
281,84.13246,73.79491
281,343.24292,167.23306
281,320.63138,316.2474
281,309.9378,369.45563
281,316.50836,179.7059
281,150.81674,211.55911
282,84.35033,73.84301
282,343.21954,167.28734
282,320.53125,316.21753
282,309.97363,369.45007
282,316.3557,179.87668
282,150.73749,211.64941
283,84.337524,73.93713
283,343.29608,167.23468
283,320.52026,316.21814
283,310.07214,369.38855
283,316.41376,179.93568
283,150.97108,211.78098
284,84.420334,73.88989
284,343.23315,167.05423
284,320.5,316.18286
284,310.0232,369.36026
284,316.67404,180.48134
284,151.24042,212.00171
285,84.49139,73.90049
285,343.4301,166.94693
285,320.492,316.14398
285,151.58594,212.09816
285,310.05017,369.33234
285,316.7207,180.8603
286,84.60753,73.993256
286,343.41504,166.99323
286,320.44763,315.94922
286,151.54393,212.06483
286,309.9452,369.13644
286,316.76324,181.1066
287,84.78578,73.954025
287,343.20923,167.10994
287,320.37973,316.151
287,151.71082,212.3165
287,309.87653,369.07654
287,316.84894,181.16254
288,84.92418,73.93606
288,343.18988,167.11133
288,320.3496,316.11966
288,151.91823,212.44719
288,309.903,369.06955
288,316.995,181.28613
289,85.06569,73.93109
289,343.04797,167.31654
289,320.30518,316.10138
289,152.15935,212.66138
289,309.87665,369.03
289,316.99243,181.54529
290,85.212364,73.89075
290,343.13373,167.2707
290,152.35745,212.76077
290,320.2751,316.08194
290,309.9184,369.03925
290,317.36707,181.60191
291,85.29558,73.805374
291,152.53549,212.85876
291,342.96716,167.43347
291,317.5651,181.92108
291,320.19705,315.97626
291,309.8326,369.12854
292,85.52958,73.78497
292,152.76181,213.06201
292,342.858,167.54224
292,317.93317,182.0825
292,320.22598,315.90833
292,309.86127,369.21555
293,85.66243,73.8623
293,152.88089,213.12418
293,342.7893,167.5647
293,318.08405,182.50693
293,309.8808,369.24622
293,320.19922,315.79346
294,153.01357,213.20909
294,85.631454,73.93183
294,342.8111,167.61398
294,317.96432,182.87558
294,309.903,369.23358
294,320.2095,315.5824
295,153.18318,213.22336
295,86.014404,73.7559
295,342.90784,167.46295
295,318.17407,183.08275
295,309.8225,369.24228
295,320.27545,315.46576
296,153.31847,213.2847
296,86.20852,73.69954
296,342.80872,167.4668
296,309.83636,369.2184
296,320.22015,315.36664
296,318.49945,183.556
297,153.39304,213.23932
297,86.43787,73.67396
297,342.73956,167.50058
297,309.81213,369.18768
297,320.15604,315.21875
297,318.91553,183.95839
298,86.282455,73.6172
298,153.38336,213.29745
298,342.75006,167.61954
298,309.87488,369.19452
298,320.08453,315.16693
298,318.901,184.59277
299,153.76553,213.5034
299,86.52162,73.72682
299,309.7942,369.24533
299,319.92474,315.08942
299,342.51205,167.92505
299,318.88278,186.25778
300,154.09628,213.74094
300,86.73712,73.77413
300,319.86752,315.0199
300,309.80878,369.27524
300,319.21753,188.19995
300,342.46368,167.81667
301,86.92184,73.72286
301,154.24283,213.99792
301,319.8025,314.89703
301,309.77036,369.2961
301,342.59015,167.73105
301,319.70776,188.85437
302,87.00462,73.72677
302,319.75867,314.81586
302,154.21698,214.2468
302,309.8048,369.227
302,320.9651,189.09488
302,342.50006,167.83182
303,319.6195,314.49707
303,87.35823,73.77676
303,309.7696,369.18744
303,154.26247,214.54553
303,321.4228,189.65717
303,342.47803,167.76633
304,319.62164,314.4583
304,88.37641,74.05209
304,309.8678,369.2268
304,154.34807,214.81049
304,321.7343,190.06287
304,342.5108,167.62225
305,319.53882,314.27844
305,88.543686,74.01221
305,309.88818,369.26385
305,154.46558,214.94763
305,321.8432,190.32639
305,342.40527,167.39648
306,319.50586,314.20172
306,321.89954,190.81314
306,88.65247,73.91357
306,309.90955,369.22772
306,154.51743,215.03172
306,342.283,167.45236
307,319.49683,314.07874
307,89.186516,73.94642
307,309.9029,369.3728
307,154.58539,215.07028
307,322.16995,191.9848
307,342.24524,167.47711
308,319.53662,313.96887
308,309.9043,369.42612
308,89.63256,73.93774
308,154.89748,215.14917
308,322.5974,192.54788
308,342.09998,167.34663
309,319.4784,313.95874
309,309.92535,369.47433
309,155.03616,215.29128
309,90.064224,74.00909
309,323.57495,193.34892
309,341.7857,167.76166
310,89.972015,73.76387
310,319.43396,313.9241
310,309.99695,369.4814
310,155.28085,215.33356
310,323.90466,193.69012
310,341.57996,167.67523
311,90.19242,73.7464
311,319.52344,313.62476
311,310.1604,369.75372
311,155.67575,215.36887
311,324.02075,193.86507
311,341.26672,167.87779
312,319.56775,313.20618
312,90.61714,73.95064
312,310.27832,369.7858
312,155.68454,215.58017
312,324.08267,194.08539
312,341.1943,167.7449
313,319.5597,313.1811
313,310.30338,369.81366
313,155.8948,215.54169
313,90.73422,73.93075
313,324.03314,194.65248
313,341.0932,167.7254
314,319.51752,313.15833
314,310.27158,369.81024
314,155.85295,215.73761
314,90.702354,74.03415
314,324.06262,194.90031
314,340.81738,167.79556
315,319.43088,312.89066
315,310.18988,369.62347
315,155.85834,215.75647
315,90.784805,73.8697
315,324.07666,195.39944
315,340.52087,167.72589
316,156.3266,216.06294
316,319.45105,312.63397
316,310.17957,369.88364
316,90.990616,73.868034
316,324.3275,195.85779
316,340.24277,167.75055
317,156.74437,216.37753
317,319.39307,312.4655
317,310.23816,370.09308
317,91.29138,73.82172
317,324.3698,196.31775
317,339.74673,167.96333
318,156.92813,216.43524
318,310.26157,370.08978
318,319.3651,312.26147
318,91.50906,73.910065
318,324.34833,196.37317
318,339.68936,168.05458
319,157.26779,216.71579
319,310.3686,370.40677
319,91.78848,73.65821
319,319.46173,311.95435
319,324.26053,196.65192
319,339.44238,168.3941
320,310.43173,370.46924
320,157.49423,216.85236
320,92.166,73.61275
320,319.42633,311.89642
320,324.3312,197.39972
320,339.60526,167.5767
321,310.44922,370.72806
321,157.64456,217.02243
321,92.24651,73.78288
321,319.53497,311.7125
321,324.99573,198.37393
321,339.59772,167.53204
322,310.44403,370.80383
322,157.9467,217.06256
322,92.41915,73.73302
322,319.56482,311.6401
322,324.93695,198.12975
322,339.5418,167.52509
323,158.25327,217.272
323,310.64725,371.6172
323,92.636246,73.568344
323,319.53174,311.48743
323,324.96747,198.51674
323,339.1895,167.8461
324,158.51758,217.44048
324,310.66553,371.7833
324,93.01416,73.310905
324,319.48224,311.44656
324,325.1396,198.69846
324,338.50043,167.82477
325,158.83572,217.75206
325,310.7235,372.05475
325,319.43204,311.1112
325,93.62233,73.175316
325,325.20074,198.85583
325,337.62958,168.0257
326,310.7995,372.12738
326,319.4281,311.10043
326,93.81081,72.98453
326,158.90523,217.77829
326,325.39136,199.1021
326,336.88538,168.52423
327,319.48123,311.01898
327,93.88458,72.85474
327,310.6493,372.2708
327,159.42957,218.37997
327,325.4764,199.50787
327,336.2523,169.14722
328,319.48297,310.8828
328,310.55597,372.51453
328,94.3135,72.65241
328,159.7633,218.72147
328,335.6563,169.51462
328,325.86844,199.96252
329,310.6729,372.78064
329,319.36755,310.776
329,335.46027,169.93546
329,160.26108,218.85995
329,94.447525,72.41921
329,326.1037,200.41699
330,310.57486,372.93317
330,335.56845,170.14786
330,319.36444,310.60507
330,160.48315,218.91771
330,94.89857,72.35998
330,326.09692,200.41394
331,310.5535,373.44434
331,335.1552,170.26877
331,319.42386,310.41815
331,160.63141,218.94846
331,94.94738,71.96957
331,326.39032,200.55533
332,310.69574,373.7464
332,334.85944,170.35498
332,319.47412,310.40735
332,160.57376,218.98227
332,94.993454,71.54563
332,326.60376,200.66217
333,310.70184,374.0843
333,334.37488,170.4284
333,319.49792,310.26648
333,160.60162,218.95335
333,95.26587,71.27286
333,326.6624,200.91745
334,310.72107,374.22546
334,333.87347,170.34436
334,319.52228,310.14572
334,160.56491,219.00034
334,95.4393,71.15378
334,326.8316,200.95587
335,310.73096,374.70734
335,333.43274,170.4631
335,319.73883,310.08566
335,95.64485,70.81322
335,160.57176,219.065
335,326.78644,200.8086
336,310.6748,375.19617
336,332.99414,170.54257
336,319.75195,310.03015
336,95.83647,70.46056
336,160.7139,219.2084
336,326.83533,201.0551
337,332.4307,170.79108
337,319.8492,310.06488
337,310.6026,375.63727
337,160.84583,219.25919
337,96.15505,70.215004
337,327.1109,201.36227
338,319.83118,310.04742
338,331.79034,170.76521
338,310.45657,376.00665
338,160.9259,219.17444
338,96.39406,70.04956
338,327.0126,201.37822
339,161.26657,219.52148
339,320.0398,309.95377
339,331.5679,171.08878
339,310.4905,376.3569
339,96.69667,69.69707
339,327.3722,201.31082
340,161.64029,219.74997
340,320.05487,309.82968
340,331.33905,171.237
340,97.22883,69.47605
340,310.5244,377.19492
340,327.9672,201.55286
341,161.94044,220.09637
341,97.321075,69.28827
341,320.17877,309.643
341,330.93738,171.11719
341,310.6151,378.6391
341,328.24976,201.7139
342,97.47897,69.09434
342,162.11838,220.14568
342,330.84442,171.03003
342,320.18164,309.64136
342,310.659,379.56372
342,328.44846,201.80911
343,162.16016,220.35944
343,97.77927,68.57183
343,330.81256,170.96333
343,320.30417,309.448
343,310.62695,380.22653
343,328.68628,201.80304
344,162.20378,220.61824
344,320.42572,309.236
344,330.589,171.02293
344,98.04625,68.28202
344,310.5847,380.74304
344,328.78082,201.8668
345,330.3647,170.97055
345,162.29007,220.90894
345,320.5039,309.05948
345,310.38043,381.14032
345,98.778366,67.64409
345,328.82257,201.94547
346,330.0298,171.00912
346,162.29503,221.12263
346,320.5355,308.9786
346,310.16833,381.3824
346,99.06818,67.46416
346,328.93542,202.07617
347,162.58722,221.26825
347,320.71637,308.5802
347,329.9283,171.05568
347,309.96323,381.76865
347,98.95,67.363754
347,329.07196,202.18045
348,162.75507,221.13715
348,320.7146,308.4906
348,329.5985,171.204
348,309.89325,381.998
348,99.23511,67.37862
348,329.1693,202.34995
349,163.08304,221.16093
349,320.83673,308.39072
349,328.961,170.91306
349,309.7244,382.43073
349,99.605804,67.04939
349,329.25027,202.45319
350,320.80768,308.39996
350,163.20688,221.16318
350,309.63763,382.71072
350,328.81042,171.13489
350,99.72673,66.81357
350,329.4016,202.6427
351,320.966,308.32718
351,163.499,221.45218
351,309.43915,382.97626
351,328.60602,171.03052
351,99.65134,66.31436
351,329.3904,202.71268
352,321.04715,308.27258
352,309.38513,383.16327
352,163.88591,221.77448
352,328.48254,171.02266
352,99.85153,65.85568
352,329.47507,202.7944
353,309.29465,383.32648
353,321.1317,308.11682
353,164.07661,221.95871
353,328.22736,170.87074
353,329.609,202.93948
353,100.210266,65.47708
354,309.21875,383.40942
354,164.1029,222.05135
354,321.29242,308.05566
354,328.0859,170.93835
354,329.68976,203.09914
354,100.66893,65.32658
355,164.35374,222.22208
355,309.10345,383.7818
355,321.42844,307.85385
355,328.17297,170.8579
355,329.91968,203.3193
355,100.81575,64.7537
356,164.56454,222.43976
356,321.46582,307.77173
356,328.0995,170.92508
356,309.12787,384.03983
356,101.256874,64.31321
356,329.9612,203.33444
357,164.7125,222.7172
357,321.56427,307.58774
357,327.86743,171.0697
357,101.69618,63.810856
357,309.13574,384.2132
357,330.51752,203.52899
358,164.8322,222.76736
358,321.68842,307.51697
358,327.79584,171.12057
358,309.127,384.31363
358,101.742744,63.497578
358,330.56604,203.73904
359,321.8857,307.3554
359,327.70776,171.15633
359,165.03522,223.12479
359,309.1386,384.45062
359,101.56908,63.10537
359,330.79492,204.19931
360,165.25835,223.48726
360,321.8797,307.27917
360,327.59766,171.14233
360,309.20474,384.6378
360,330.72668,204.36166
360,101.44432,62.520844
361,165.53955,223.91461
361,327.39105,171.11362
361,322.0224,307.18378
361,309.16803,384.72256
361,330.8088,204.62827
361,101.24744,62.005722
362,165.61469,224.12418
362,327.29764,171.22433
362,322.17804,307.0473
362,309.16675,384.9339
362,330.89056,204.73468
362,101.36635,61.575264
363,165.784,224.52258
363,327.2448,171.08987
363,322.30527,306.9685
363,309.22443,385.10004
363,331.06012,204.8072
363,101.50157,61.085938
364,166.10666,224.91211
364,327.20374,170.96777
364,322.508,306.98334
364,309.2564,385.13382
364,331.27188,204.9099
364,101.49985,60.727264
365,327.14545,170.67618
365,166.47977,225.443
365,309.20203,385.25024
365,322.68558,306.98062
365,331.52155,205.0193
365,101.41466,60.148335
366,326.92007,170.44815
366,166.7734,225.68343
366,309.14362,385.3694
366,331.5704,205.02118
366,101.9254,59.73713
366,322.71747,306.90622
367,326.82745,170.32193
367,308.98822,385.67786
367,167.04211,226.01926
367,101.901764,59.26319
367,323.01987,306.77237
367,331.97894,205.01682
368,326.87524,170.46483
368,309.0916,385.65973
368,102.538864,58.85195
368,323.27298,306.6261
368,332.36975,205.0011
368,167.22452,226.59299
369,326.28253,170.0793
369,308.89874,385.8719
369,102.92474,58.61305
369,323.63196,306.4707
369,332.68567,205.12346
369,167.8479,227.0917
370,326.32632,170.13718
370,308.97192,385.89917
370,102.73375,58.553112
370,323.9217,306.38205
370,168.22687,227.41565
370,332.75583,205.067
371,326.676,170.30981
371,308.84674,385.961
371,168.99051,227.86792
371,324.09515,306.3011
371,102.568726,58.325367
371,333.41168,205.30658
372,326.71533,170.27841
372,308.85583,385.91843
372,169.79726,228.30588
372,324.1142,306.19702
372,103.07642,57.740883
372,333.62506,205.47113
373,326.0885,169.99167
373,308.89667,385.91876
373,170.57747,228.73807
373,324.32208,306.00842
373,103.92554,57.337387
373,333.88608,205.75085
374,326.5896,170.35197
374,308.84082,386.01627
374,170.33987,228.73663
374,324.39758,305.91974
374,104.435745,57.305588
374,333.9925,206.16878
375,308.85175,386.0392
375,326.14667,169.93031
375,170.84216,229.01294
375,324.40497,305.85144
375,105.94643,57.089836
375,333.97473,206.1048
376,326.17102,169.87648
376,308.95032,386.07147
376,106.15195,56.626266
376,171.65283,229.3441
376,324.46674,305.9705
376,333.88623,206.24118
377,326.21985,169.85791
377,308.93182,386.25735
377,106.30499,56.236557
377,172.23244,229.98172
377,324.53342,306.01437
377,333.59558,206.32382
378,326.1526,169.91531
378,172.32822,230.01608
378,308.95203,386.2963
378,106.147446,56.150345
378,324.59824,305.86157
378,333.08978,206.8546
379,326.2119,169.86725
379,173.23454,230.33353
379,308.95688,386.31857
379,106.514,56.06643
379,324.81665,305.65942
379,332.90466,207.17046
380,326.2534,169.81711
380,308.95905,386.4096
380,174.09908,230.94775
380,106.65401,55.9913
380,325.24942,305.33493
380,332.53522,207.67883
381,326.20062,169.84377
381,309.0075,386.5744
381,107.13707,56.07501
381,174.14075,231.33954
381,325.596,305.24384
381,333.2531,209.48868
382,326.1967,169.86789
382,309.06815,386.60077
382,107.39344,55.993137
382,174.17732,231.53027
382,325.7804,305.26428
382,333.52075,209.63184
383,326.1215,169.75789
383,309.10388,386.68085
383,107.81398,55.966785
383,326.01913,305.1062
383,174.33446,231.87354
383,333.36786,209.82066
384,326.1701,169.69574
384,309.0821,386.85654
384,108.022224,55.886208
384,326.0161,305.38437
384,174.79384,232.35452
384,333.8875,210.28094
385,326.1087,169.69467
385,309.05798,386.92157
385,174.8652,233.09897
385,326.41406,305.23523
385,108.863655,56.064293
385,335.67322,210.69466
386,325.99783,169.69252
386,309.1714,386.94315
386,174.84854,233.21626
386,326.54486,305.08084
386,335.92853,210.79921
386,109.27133,56.20086
387,326.0038,169.67111
387,309.029,387.1371
387,175.12955,233.64383
387,336.73926,210.96118
387,326.521,304.8266
387,109.94949,56.230324
388,325.94733,169.68224
388,308.90164,387.29614
388,175.42142,233.9362
388,336.8648,211.0058
388,326.7726,304.46704
388,110.39497,56.216248
389,325.94855,169.6932
389,308.89438,387.2677
